property_id,day,repair_status,actual_repair_cost_aud
GNAF-GANSW704644774,0,not_started,
GNAF-GANSW705233578,0,awaiting_insurance,
GNAF-GANSW705233578,5,in_queue,
GNAF-GANSW705233578,353,in_progress,
GNAF-GANSW705233578,368,completed,43585.41
GNAF-GANSW705244713,0,not_started,
GNAF-GANSW705226144,0,awaiting_insurance,
GNAF-GANSW705226144,4,in_queue,
GNAF-GANSW705226144,104,in_progress,
GNAF-GANSW705226144,120,completed,45891.8
GNAF-GANSW705224553,0,awaiting_insurance,
GNAF-GANSW705224553,5,in_queue,
GNAF-GANSW705224553,156,in_progress,
GNAF-GANSW705224553,172,completed,47570.88
GNAF-GANSW705245471,0,not_started,
GNAF-GANSW705231047,0,not_started,
GNAF-GANSW705223028,0,not_started,
GNAF-GANSW705226239,0,not_started,
GNAF-GANSW705227987,0,not_started,
GNAF-GANSW705230884,0,not_started,
GNAF-GANSW705248075,0,not_started,
GNAF-GANSW712262886,0,not_started,
GNAF-GANSW712266086,0,not_started,
GNAF-GANSW704659809,0,awaiting_insurance,
GNAF-GANSW704659809,8,in_queue,
GNAF-GANSW704659809,203,in_progress,
GNAF-GANSW704659809,225,completed,114475.03
GNAF-GANSW704652692,0,not_started,
GNAF-GANSW704661304,0,not_started,
GNAF-GANSW704648043,0,not_started,
GNAF-GANSW704658652,0,not_started,
GNAF-GANSW704639956,0,awaiting_insurance,
GNAF-GANSW704639956,7,in_queue,
GNAF-GANSW704639956,101,in_progress,
GNAF-GANSW704639956,121,completed,88720.01
GNAF-GANSW704636438,0,awaiting_insurance,
GNAF-GANSW704636438,3,in_queue,
GNAF-GANSW704636438,196,in_progress,
GNAF-GANSW704636438,214,completed,55771.03
GNAF-GANSW704653122,0,not_started,
GNAF-GANSW704651979,0,awaiting_insurance,
GNAF-GANSW704651979,13,in_queue,
GNAF-GANSW704651979,130,in_progress,
GNAF-GANSW704651979,150,completed,74974.76
GNAF-GANSW704642565,0,awaiting_insurance,
GNAF-GANSW704642565,7,in_queue,
GNAF-GANSW704642565,336,in_progress,
GNAF-GANSW704642565,352,completed,70833.49
GNAF-GANSW704649393,0,not_started,
GNAF-GANSW705236192,0,awaiting_insurance,
GNAF-GANSW705236192,5,in_queue,
GNAF-GANSW705236192,101,in_progress,
GNAF-GANSW705236192,119,completed,54051.89
GNAF-GANSW712328466,0,not_started,
GNAF-GANSW712328468,0,not_started,
GNAF-GANSW712311537,0,not_started,
GNAF-GANSW712311540,0,not_started,
GNAF-GANSW712311543,0,not_started,
GNAF-GANSW712311547,0,not_started,
GNAF-GANSW712262878,0,not_started,
GNAF-GANSW712262880,0,not_started,
GNAF-GANSW712311519,0,not_started,
GNAF-GANSW712311538,0,not_started,
GNAF-GANSW712311541,0,not_started,
GNAF-GANSW712311550,0,not_started,
GNAF-GANSW712262879,0,not_started,
GNAF-GANSW712328481,0,not_started,
GNAF-GANSW712348742,0,not_started,
GNAF-GANSW705236292,0,awaiting_insurance,
GNAF-GANSW705236292,3,in_queue,
GNAF-GANSW705236292,409,in_progress,
GNAF-GANSW705236292,423,completed,37870.12
GNAF-GANSW705214533,0,not_started,
GNAF-GANSW705226130,0,awaiting_insurance,
GNAF-GANSW705226130,8,in_queue,
GNAF-GANSW705226130,198,in_progress,
GNAF-GANSW705226130,211,completed,44429.85
GNAF-GANSW705230315,0,awaiting_insurance,
GNAF-GANSW705230315,6,in_queue,
GNAF-GANSW705230315,91,in_progress,
GNAF-GANSW705230315,107,completed,39758.87
GNAF-GANSW705219977,0,awaiting_insurance,
GNAF-GANSW705219977,4,in_queue,
GNAF-GANSW705219977,298,in_progress,
GNAF-GANSW705219977,315,completed,47732.42
GNAF-GANSW705217385,0,not_started,
GNAF-GANSW705211594,0,not_started,
GNAF-GANSW704649306,0,not_started,
GNAF-GANSW704645199,0,not_started,
GNAF-GANSW704646959,0,not_started,
GNAF-GANSW704652756,0,awaiting_insurance,
GNAF-GANSW704652756,3,in_queue,
GNAF-GANSW704652756,376,in_progress,
GNAF-GANSW704652756,395,completed,49810.28
GNAF-GANSW704656020,0,awaiting_insurance,
GNAF-GANSW704656020,3,in_queue,
GNAF-GANSW704656020,296,in_progress,
GNAF-GANSW704656020,305,completed,48712.21
GNAF-GANSW704648009,0,not_started,
GNAF-GANSW704652715,0,awaiting_insurance,
GNAF-GANSW704652715,2,in_queue,
GNAF-GANSW704652715,244,in_progress,
GNAF-GANSW704652715,265,completed,80734.48
GNAF-GANSW704639508,0,awaiting_insurance,
GNAF-GANSW704639508,6,in_queue,
GNAF-GANSW704639508,314,in_progress,
GNAF-GANSW704639508,330,completed,51879.93
GNAF-GANSW704639527,0,not_started,
GNAF-GANSW704648047,0,not_started,
GNAF-GANSW704653363,0,awaiting_insurance,
GNAF-GANSW704653363,2,in_queue,
GNAF-GANSW704653363,338,in_progress,
GNAF-GANSW704653363,354,completed,63052.01
GNAF-GANSW704649819,0,not_started,
GNAF-GANSW704652642,0,awaiting_insurance,
GNAF-GANSW704652642,6,in_queue,
GNAF-GANSW704652642,188,in_progress,
GNAF-GANSW704652642,204,completed,52198.46
GNAF-GANSW704623597,0,not_started,
GNAF-GANSW704652699,0,not_started,
GNAF-GANSW704651189,0,not_started,
GNAF-GANSW704656047,0,awaiting_insurance,
GNAF-GANSW704656047,4,in_queue,
GNAF-GANSW704656047,324,in_progress,
GNAF-GANSW704656047,338,completed,37308.82
GNAF-GANSW705226281,0,not_started,
GNAF-GANSW705245457,0,not_started,
GNAF-GANSW705227325,0,not_started,
GNAF-GANSW705228442,0,not_started,
GNAF-GANSW705237038,0,not_started,
GNAF-GANSW705220417,0,not_started,
GNAF-GANSW705228452,0,not_started,
GNAF-GANSW705228448,0,not_started,
GNAF-GANSW705233726,0,not_started,
GNAF-GANSW705231094,0,awaiting_insurance,
GNAF-GANSW705231094,3,in_queue,
GNAF-GANSW705231094,178,in_progress,
GNAF-GANSW705231094,198,completed,82303.65
GNAF-GANSW705214468,0,awaiting_insurance,
GNAF-GANSW705214468,4,in_queue,
GNAF-GANSW705214468,161,in_progress,
GNAF-GANSW705214468,176,completed,35936.96
GNAF-GANSW712258852,0,not_started,
GNAF-GANSW705223026,0,not_started,
GNAF-GANSW705238151,0,not_started,
GNAF-GANSW705233492,0,not_started,
GNAF-GANSW705226266,0,not_started,
GNAF-GANSW705245474,0,not_started,
GNAF-GANSW705244770,0,not_started,
GNAF-GANSW705232143,0,not_started,
GNAF-GANSW705220426,0,awaiting_insurance,
GNAF-GANSW705220426,3,in_queue,
GNAF-GANSW705220426,137,in_progress,
GNAF-GANSW705220426,152,completed,57079.18
GNAF-GANSW705236235,0,not_started,
GNAF-GANSW705226139,0,awaiting_insurance,
GNAF-GANSW705226139,5,in_queue,
GNAF-GANSW705226139,98,in_progress,
GNAF-GANSW705226139,111,completed,39492.96
GNAF-GANSW705225268,0,awaiting_insurance,
GNAF-GANSW705225268,7,in_queue,
GNAF-GANSW705225268,314,in_progress,
GNAF-GANSW705225268,334,completed,46077.34
GNAF-GANSW705222719,0,not_started,
GNAF-GANSW705227227,0,awaiting_insurance,
GNAF-GANSW705227227,6,in_queue,
GNAF-GANSW705227227,125,in_progress,
GNAF-GANSW705227227,143,completed,58604.03
GNAF-GANSW705230554,0,awaiting_insurance,
GNAF-GANSW705230554,6,in_queue,
GNAF-GANSW705230554,113,in_progress,
GNAF-GANSW705230554,132,completed,61280.1
GNAF-GANSW705247336,0,awaiting_insurance,
GNAF-GANSW705247336,3,in_queue,
GNAF-GANSW705247336,195,in_progress,
GNAF-GANSW705247336,209,completed,46018.88
GNAF-GANSW705238060,0,awaiting_insurance,
GNAF-GANSW705238060,4,in_queue,
GNAF-GANSW705238060,235,in_progress,
GNAF-GANSW705238060,254,completed,57161.78
GNAF-GANSW705236284,0,not_started,
GNAF-GANSW705229892,0,awaiting_insurance,
GNAF-GANSW705229892,3,in_queue,
GNAF-GANSW705229892,149,in_progress,
GNAF-GANSW705229892,162,completed,39855.37
GNAF-GANSW705229828,0,awaiting_insurance,
GNAF-GANSW705229828,10,in_queue,
GNAF-GANSW705229828,114,in_progress,
GNAF-GANSW705229828,130,completed,50500.62
GNAF-GANSW705227229,0,awaiting_insurance,
GNAF-GANSW705227229,4,in_queue,
GNAF-GANSW705227229,129,in_progress,
GNAF-GANSW705227229,145,completed,47977.11
GNAF-GANSW705213330,0,awaiting_insurance,
GNAF-GANSW705213330,4,in_queue,
GNAF-GANSW705213330,281,in_progress,
GNAF-GANSW705213330,297,completed,47558.15
GNAF-GANSW705213392,0,not_started,
GNAF-GANSW705213377,0,awaiting_insurance,
GNAF-GANSW705213377,1,in_queue,
GNAF-GANSW705213377,229,in_progress,
GNAF-GANSW705213377,246,completed,45435.21
GNAF-GANSW705225236,0,not_started,
GNAF-GANSW705934421,0,awaiting_insurance,
GNAF-GANSW705934421,4,in_queue,
GNAF-GANSW705934421,221,in_progress,
GNAF-GANSW705934421,240,completed,89207.61
GNAF-GANSW705236255,0,not_started,
GNAF-GANSW705950987,0,awaiting_insurance,
GNAF-GANSW705950987,4,in_queue,
GNAF-GANSW705950987,262,in_progress,
GNAF-GANSW705950987,277,completed,56924.15
GNAF-GANSW705218611,0,not_started,
GNAF-GANSW705944326,0,awaiting_insurance,
GNAF-GANSW705944326,3,in_queue,
GNAF-GANSW705944326,228,in_progress,
GNAF-GANSW705944326,244,completed,67917.1
GNAF-GANSW705940730,0,awaiting_insurance,
GNAF-GANSW705940730,5,in_queue,
GNAF-GANSW705940730,283,in_progress,
GNAF-GANSW705940730,298,completed,49365.83
GNAF-GANSW704639982,0,awaiting_insurance,
GNAF-GANSW704639982,5,in_queue,
GNAF-GANSW704639982,335,in_progress,
GNAF-GANSW704639982,352,completed,50385.83
GNAF-GANSW704651941,0,not_started,
GNAF-GANSW705964887,0,awaiting_insurance,
GNAF-GANSW705964887,2,in_queue,
GNAF-GANSW705964887,374,in_progress,
GNAF-GANSW705964887,393,completed,52811.11
GNAF-GANSW705951029,0,awaiting_insurance,
GNAF-GANSW705951029,1,in_queue,
GNAF-GANSW705951029,213,in_progress,
GNAF-GANSW705951029,230,completed,56398.16
GNAF-GANSW705250611,0,awaiting_insurance,
GNAF-GANSW705250611,2,in_queue,
GNAF-GANSW705250611,189,in_progress,
GNAF-GANSW705250611,213,completed,98074.16
GNAF-GANSW705221929,0,awaiting_insurance,
GNAF-GANSW705221929,5,in_queue,
GNAF-GANSW705221929,130,in_progress,
GNAF-GANSW705221929,143,completed,30501.71
GNAF-GANSW705230969,0,awaiting_insurance,
GNAF-GANSW705230969,6,in_queue,
GNAF-GANSW705230969,220,in_progress,
GNAF-GANSW705230969,238,completed,64616.91
GNAF-GANSW705213367,0,awaiting_insurance,
GNAF-GANSW705213367,5,in_queue,
GNAF-GANSW705213367,191,in_progress,
GNAF-GANSW705213367,205,completed,37253.53
GNAF-GANSW705225247,0,not_started,
GNAF-GANSW705244688,0,not_started,
GNAF-GANSW704656027,0,not_started,
GNAF-GANSW704657993,0,awaiting_insurance,
GNAF-GANSW704657993,5,in_queue,
GNAF-GANSW704657993,240,in_progress,
GNAF-GANSW704657993,261,completed,70473.47
GNAF-GANSW704656472,0,awaiting_insurance,
GNAF-GANSW704656472,4,in_queue,
GNAF-GANSW704656472,251,in_progress,
GNAF-GANSW704656472,269,completed,54321.32
GNAF-GANSW704655971,0,awaiting_insurance,
GNAF-GANSW704655971,2,in_queue,
GNAF-GANSW704655971,240,in_progress,
GNAF-GANSW704655971,257,completed,53133.6
GNAF-GANSW704656057,0,not_started,
GNAF-GANSW704653320,0,not_started,
GNAF-GANSW704655995,0,not_started,
GNAF-GANSW705219420,0,not_started,
GNAF-GANSW705228446,0,not_started,
GNAF-GANSW705958170,0,awaiting_insurance,
GNAF-GANSW705958170,3,in_queue,
GNAF-GANSW705958170,138,in_progress,
GNAF-GANSW705958170,156,completed,51572.68
GNAF-GANSW704836209,0,not_started,
GNAF-GANSW704857200,0,not_started,
GNAF-GANSW717103486,0,awaiting_insurance,
GNAF-GANSW717103486,5,in_queue,
GNAF-GANSW717103486,173,in_progress,
GNAF-GANSW717103486,192,completed,48981.8
GNAF-GANSW717103487,0,awaiting_insurance,
GNAF-GANSW717103487,2,in_queue,
GNAF-GANSW717103487,122,in_progress,
GNAF-GANSW717103487,138,completed,66746.68
GNAF-GANSW717103488,0,not_started,
GNAF-GANSW717103489,0,awaiting_insurance,
GNAF-GANSW717103489,5,in_queue,
GNAF-GANSW717103489,343,in_progress,
GNAF-GANSW717103489,358,completed,39042.02
GNAF-GANSW717019488,0,awaiting_insurance,
GNAF-GANSW717019488,7,in_queue,
GNAF-GANSW717019488,65,in_progress,
GNAF-GANSW717019488,85,completed,105413.05
GNAF-GANSW704651964,0,not_started,
GNAF-GANSW704649872,0,not_started,
GNAF-GANSW704649398,0,not_started,
GNAF-GANSW704639968,0,not_started,
GNAF-GANSW704659736,0,not_started,
GNAF-GANSW704661308,0,not_started,
GNAF-GANSW704645316,0,not_started,
GNAF-GANSW704647347,0,not_started,
GNAF-GANSW717280619,0,not_started,
GNAF-GANSW717280806,0,not_started,
GNAF-GANSW717280712,0,not_started,
GNAF-GANSW717280821,0,not_started,
GNAF-GANSW705227994,0,not_started,
GNAF-GANSW705231136,0,not_started,
GNAF-GANSW706527963,0,not_started,
GNAF-GANSW705222698,0,not_started,
GNAF-GANSW712256461,0,awaiting_insurance,
GNAF-GANSW712256461,14,in_queue,
GNAF-GANSW712256461,148,in_progress,
GNAF-GANSW712256461,164,completed,46377.6
GNAF-GANSW704636464,0,not_started,
GNAF-GANSW704653112,0,not_started,
GNAF-GANSW704646989,0,not_started,
GNAF-GANSW704656007,0,awaiting_insurance,
GNAF-GANSW704656007,4,in_queue,
GNAF-GANSW704656007,78,in_progress,
GNAF-GANSW704656007,97,completed,55078.1
GNAF-GANSW704649831,0,not_started,
GNAF-GANSW704644727,0,not_started,
GNAF-GANSW704647988,0,not_started,
GNAF-GANSW704655356,0,awaiting_insurance,
GNAF-GANSW704655356,4,in_queue,
GNAF-GANSW704655356,202,in_progress,
GNAF-GANSW704655356,220,completed,50351.41
GNAF-GANSW704645197,0,not_started,
GNAF-GANSW705941755,0,awaiting_insurance,
GNAF-GANSW705941755,3,in_queue,
GNAF-GANSW705941755,297,in_progress,
GNAF-GANSW705941755,317,completed,55238.89
GNAF-GANSW704642707,0,not_started,
GNAF-GANSW707990944,0,awaiting_insurance,
GNAF-GANSW707990944,5,in_queue,
GNAF-GANSW707990944,92,in_progress,
GNAF-GANSW707990944,110,completed,61988.66
GNAF-GANSW719386876,0,awaiting_insurance,
GNAF-GANSW719386876,3,in_queue,
GNAF-GANSW719386876,240,in_progress,
GNAF-GANSW719386876,257,completed,62788.85
GNAF-GANSW704638757,0,not_started,
GNAF-GANSW705961290,0,awaiting_insurance,
GNAF-GANSW705961290,3,in_queue,
GNAF-GANSW705961290,376,in_progress,
GNAF-GANSW705961290,391,completed,30719.72
GNAF-GANSW705968458,0,awaiting_insurance,
GNAF-GANSW705968458,4,in_queue,
GNAF-GANSW705968458,155,in_progress,
GNAF-GANSW705968458,171,completed,50223.69
GNAF-GANSW705951011,0,awaiting_insurance,
GNAF-GANSW705951011,7,in_queue,
GNAF-GANSW705951011,125,in_progress,
GNAF-GANSW705951011,140,completed,41357.3
GNAF-GANSW719482337,0,awaiting_insurance,
GNAF-GANSW719482337,3,in_queue,
GNAF-GANSW719482337,440,in_progress,
GNAF-GANSW719482337,455,completed,35601.91
GNAF-GANSW716487775,0,not_started,
GNAF-GANSW705934297,0,awaiting_insurance,
GNAF-GANSW705934297,2,in_queue,
GNAF-GANSW705934297,194,in_progress,
GNAF-GANSW705934297,215,completed,72217.7
GNAF-GANSW705958168,0,awaiting_insurance,
GNAF-GANSW705958168,6,in_queue,
GNAF-GANSW705958168,291,in_progress,
GNAF-GANSW705958168,307,completed,44006.99
GNAF-GANSW705944718,0,awaiting_insurance,
GNAF-GANSW705944718,3,in_queue,
GNAF-GANSW705944718,410,in_progress,
GNAF-GANSW705944718,428,completed,62878.1
GNAF-GANSW705944316,0,awaiting_insurance,
GNAF-GANSW705944316,3,in_queue,
GNAF-GANSW705944316,122,in_progress,
GNAF-GANSW705944316,137,completed,40205.31
GNAF-GANSW709052949,0,not_started,
GNAF-GANSW704641095,0,not_started,
GNAF-GANSW704652007,0,not_started,
GNAF-GANSW704653859,0,awaiting_insurance,
GNAF-GANSW704653859,5,in_queue,
GNAF-GANSW704653859,270,in_progress,
GNAF-GANSW704653859,285,completed,68225.64
GNAF-GANSW712258919,0,awaiting_insurance,
GNAF-GANSW712258919,3,in_queue,
GNAF-GANSW712258919,255,in_progress,
GNAF-GANSW712258919,271,completed,74358.74
GNAF-GANSW708008315,0,awaiting_insurance,
GNAF-GANSW708008315,4,in_queue,
GNAF-GANSW708008315,155,in_progress,
GNAF-GANSW708008315,171,completed,49172.95
GNAF-GANSW718055665,0,awaiting_insurance,
GNAF-GANSW718055665,2,in_queue,
GNAF-GANSW718055665,333,in_progress,
GNAF-GANSW718055665,342,completed,35686.97
GNAF-GANSW705944717,0,awaiting_insurance,
GNAF-GANSW705944717,5,in_queue,
GNAF-GANSW705944717,412,in_progress,
GNAF-GANSW705944717,427,completed,48840.24
GNAF-GANSW705938515,0,awaiting_insurance,
GNAF-GANSW705938515,2,in_queue,
GNAF-GANSW705938515,285,in_progress,
GNAF-GANSW705938515,301,completed,52669.43
GNAF-GANSW705954950,0,awaiting_insurance,
GNAF-GANSW705954950,6,in_queue,
GNAF-GANSW705954950,69,in_progress,
GNAF-GANSW705954950,86,completed,44295.87
GNAF-GANSW705944676,0,awaiting_insurance,
GNAF-GANSW705944676,3,in_queue,
GNAF-GANSW705944676,303,in_progress,
GNAF-GANSW705944676,320,completed,47664.77
GNAF-GANSW705961293,0,awaiting_insurance,
GNAF-GANSW705961293,3,in_queue,
GNAF-GANSW705961293,210,in_progress,
GNAF-GANSW705961293,225,completed,45597.37
GNAF-GANSW705961260,0,awaiting_insurance,
GNAF-GANSW705961260,4,in_queue,
GNAF-GANSW705961260,167,in_progress,
GNAF-GANSW705961260,184,completed,49329.19
GNAF-GANSW705921137,0,awaiting_insurance,
GNAF-GANSW705921137,4,in_queue,
GNAF-GANSW705921137,377,in_progress,
GNAF-GANSW705921137,396,completed,49695.13
GNAF-GANSW705934342,0,awaiting_insurance,
GNAF-GANSW705934342,4,in_queue,
GNAF-GANSW705934342,351,in_progress,
GNAF-GANSW705934342,366,completed,43930.75
GNAF-GANSW705928273,0,awaiting_insurance,
GNAF-GANSW705928273,6,in_queue,
GNAF-GANSW705928273,320,in_progress,
GNAF-GANSW705928273,384,completed,320636.67
GNAF-GANSW705954943,0,awaiting_insurance,
GNAF-GANSW705954943,3,in_queue,
GNAF-GANSW705954943,253,in_progress,
GNAF-GANSW705954943,274,completed,62785.8
GNAF-GANSW705920801,0,awaiting_insurance,
GNAF-GANSW705920801,9,in_queue,
GNAF-GANSW705920801,185,in_progress,
GNAF-GANSW705920801,198,completed,38911.9
GNAF-GANSW705920835,0,awaiting_insurance,
GNAF-GANSW705920835,3,in_queue,
GNAF-GANSW705920835,211,in_progress,
GNAF-GANSW705920835,232,completed,56290.51
GNAF-GANSW705944636,0,awaiting_insurance,
GNAF-GANSW705944636,4,in_queue,
GNAF-GANSW705944636,313,in_progress,
GNAF-GANSW705944636,331,completed,67148.91
GNAF-GANSW705920531,0,awaiting_insurance,
GNAF-GANSW705920531,6,in_queue,
GNAF-GANSW705920531,383,in_progress,
GNAF-GANSW705920531,400,completed,60367.13
GNAF-GANSW705930482,0,awaiting_insurance,
GNAF-GANSW705930482,3,in_queue,
GNAF-GANSW705930482,274,in_progress,
GNAF-GANSW705930482,290,completed,72879.6
GNAF-GANSW705964865,0,awaiting_insurance,
GNAF-GANSW705964865,9,in_queue,
GNAF-GANSW705964865,246,in_progress,
GNAF-GANSW705964865,265,completed,56744.84
GNAF-GANSW705950994,0,awaiting_insurance,
GNAF-GANSW705950994,4,in_queue,
GNAF-GANSW705950994,427,in_progress,
GNAF-GANSW705950994,445,completed,50076.47
GNAF-GANSW705951031,0,awaiting_insurance,
GNAF-GANSW705951031,3,in_queue,
GNAF-GANSW705951031,237,in_progress,
GNAF-GANSW705951031,254,completed,79859.2
GNAF-GANSW705930467,0,awaiting_insurance,
GNAF-GANSW705930467,2,in_queue,
GNAF-GANSW705930467,311,in_progress,
GNAF-GANSW705930467,326,completed,67717.96
GNAF-GANSW705938519,0,awaiting_insurance,
GNAF-GANSW705938519,7,in_queue,
GNAF-GANSW705938519,282,in_progress,
GNAF-GANSW705938519,297,completed,51073.77
GNAF-GANSW705927179,0,awaiting_insurance,
GNAF-GANSW705927179,6,in_queue,
GNAF-GANSW705927179,320,in_progress,
GNAF-GANSW705927179,335,completed,52001.16
GNAF-GANSW705927184,0,awaiting_insurance,
GNAF-GANSW705927184,4,in_queue,
GNAF-GANSW705927184,220,in_progress,
GNAF-GANSW705927184,239,completed,60647.33
GNAF-GANSW705960996,0,awaiting_insurance,
GNAF-GANSW705960996,4,in_queue,
GNAF-GANSW705960996,194,in_progress,
GNAF-GANSW705960996,207,completed,48529.58
GNAF-GANSW704859813,0,not_started,
GNAF-GANSW704847589,0,not_started,
GNAF-GANSW704844365,0,not_started,
GNAF-GANSW704839557,0,not_started,
GNAF-GANSW704843257,0,not_started,
GNAF-GANSW704843639,0,not_started,
GNAF-GANSW704840654,0,not_started,
GNAF-GANSW704847268,0,not_started,
GNAF-GANSW704838090,0,not_started,
GNAF-GANSW704824857,0,not_started,
GNAF-GANSW704841043,0,not_started,
GNAF-GANSW704853875,0,not_started,
GNAF-GANSW704838799,0,not_started,
GNAF-GANSW704843638,0,not_started,
GNAF-GANSW704846891,0,not_started,
GNAF-GANSW704843995,0,not_started,
GNAF-GANSW704848151,0,not_started,
GNAF-GANSW704844651,0,not_started,
GNAF-GANSW704843235,0,not_started,
GNAF-GANSW704864268,0,not_started,
GNAF-GANSW704830786,0,not_started,
GNAF-GANSW704846153,0,not_started,
GNAF-GANSW704846149,0,not_started,
GNAF-GANSW704846165,0,not_started,
GNAF-GANSW704847610,0,not_started,
GNAF-GANSW704846169,0,not_started,
GNAF-GANSW704847573,0,not_started,
GNAF-GANSW704846205,0,not_started,
GNAF-GANSW704855668,0,not_started,
GNAF-GANSW704846276,0,not_started,
GNAF-GANSW704844237,0,not_started,
GNAF-GANSW704657164,0,awaiting_insurance,
GNAF-GANSW704657164,3,in_queue,
GNAF-GANSW704657164,132,in_progress,
GNAF-GANSW704657164,152,completed,84773.91
GNAF-GANSW704824788,0,not_started,
GNAF-GANSW704655998,0,awaiting_insurance,
GNAF-GANSW704655998,3,in_queue,
GNAF-GANSW704655998,274,in_progress,
GNAF-GANSW704655998,288,completed,43862.15
GNAF-GANSW704642703,0,not_started,
GNAF-GANSW704645341,0,not_started,
GNAF-GANSW708001605,0,awaiting_insurance,
GNAF-GANSW708001605,11,in_queue,
GNAF-GANSW708001605,364,in_progress,
GNAF-GANSW708001605,381,completed,60228.0
GNAF-GANSW704841634,0,not_started,
GNAF-GANSW704841670,0,not_started,
GNAF-GANSW704843576,0,not_started,
GNAF-GANSW704841686,0,not_started,
GNAF-GANSW704838310,0,not_started,
GNAF-GANSW704825152,0,not_started,
GNAF-GANSW704841365,0,not_started,
GNAF-GANSW704848163,0,not_started,
GNAF-GANSW704837301,0,not_started,
GNAF-GANSW704838385,0,not_started,
GNAF-GANSW704844036,0,not_started,
GNAF-GANSW717985574,0,not_started,
GNAF-GANSW704844284,0,not_started,
GNAF-GANSW704852724,0,not_started,
GNAF-GANSW704836210,0,not_started,
GNAF-GANSW704845753,0,not_started,
GNAF-GANSW704834977,0,not_started,
GNAF-GANSW704847319,0,not_started,
GNAF-GANSW704858371,0,not_started,
GNAF-GANSW704829029,0,not_started,
GNAF-GANSW705938528,0,awaiting_insurance,
GNAF-GANSW705938528,4,in_queue,
GNAF-GANSW705938528,332,in_progress,
GNAF-GANSW705938528,354,completed,91565.53
GNAF-GANSW705940763,0,awaiting_insurance,
GNAF-GANSW705940763,3,in_queue,
GNAF-GANSW705940763,156,in_progress,
GNAF-GANSW705940763,173,completed,49298.43
GNAF-GANSW705916898,0,awaiting_insurance,
