property_id,day,credibility_estimate_total,Z_avg
GNAF-GANSW718279968,0,35455.43,0.0
GNAF-GANSW712300803,0,43449.93,0.0
GNAF-GANSW720901387,0,27792.56,0.0
GNAF-GANSW704656011,0,62504.9,0.0
GNAF-GANSW704636393,0,52026.66,0.0
GNAF-GANSW704651981,0,46416.08,0.0
GNAF-GANSW704623587,0,71669.19,0.0
GNAF-GANSW704639494,0,60244.12,0.0
GNAF-GANSW704655367,0,36977.68,0.0
GNAF-GANSW704645214,0,44608.51,0.0
GNAF-GANSW704650523,0,46480.19,0.0
GNAF-GANSW718559175,0,34846.63,0.0
GNAF-GANSW717903550,0,28179.78,0.0
GNAF-GANSW710182705,0,27549.65,0.0
GNAF-GANSW710146051,0,31749.25,0.0
GNAF-GANSW704652755,0,33188.23,0.0
GNAF-GANSW704642136,0,34302.31,0.0
GNAF-GANSW704656464,0,33425.2,0.0
GNAF-GANSW704642549,0,33305.71,0.0
GNAF-GANSW708380490,0,48695.27,0.0
GNAF-GANSW708016426,0,46733.89,0.0
GNAF-GANSW704653378,0,50787.17,0.0
GNAF-GANSW708000549,0,41692.36,0.0
GNAF-GANSW708002413,0,46119.0,0.0
GNAF-GANSW704637125,0,51534.75,0.0
GNAF-GANSW704653356,0,43620.94,0.0
GNAF-GANSW707991787,0,40696.42,0.0
GNAF-GANSW719192094,0,56291.3,0.0
GNAF-GANSW705226181,0,18000.6,0.0
GNAF-GANSW719193023,0,40077.46,0.0
GNAF-GANSW719193971,0,23903.35,0.0
GNAF-GANSW704652740,0,67279.88,0.0
GNAF-GANSW718061769,0,31717.28,0.0
GNAF-GANSW718061771,0,51195.09,0.0
GNAF-GANSW712302890,0,19092.79,0.0
GNAF-GANSW708390242,0,39019.11,0.0
GNAF-GANSW708376756,0,30209.58,0.0
GNAF-GANSW717028381,0,32300.84,0.0
GNAF-GANSW717019062,0,61487.35,0.0
GNAF-GANSW718060428,0,36885.33,0.0
GNAF-GANSW717019063,0,37850.37,0.0
GNAF-GANSW717029587,0,27368.01,0.0
GNAF-GANSW717029588,0,41388.36,0.0
GNAF-GANSW717029589,0,37797.13,0.0
GNAF-GANSW717029591,0,43986.71,0.0
GNAF-GANSW705934314,0,45108.79,0.0
GNAF-GANSW717094498,0,50015.89,0.0
GNAF-GANSW717029593,0,43080.85,0.0
GNAF-GANSW721007855,0,39529.06,0.0
GNAF-GANSW717292762,0,49482.39,0.0
GNAF-GANSW712286061,0,1733879.23,0.0
GNAF-GANSW705527539,0,52128.4,0.0
GNAF-GANSW705522783,0,42812.44,0.0
GNAF-GANSW705961304,0,47449.24,0.0
GNAF-GANSW717620122,0,18245.65,0.0
GNAF-GANSW717620123,0,17250.42,0.0
GNAF-GANSW717620125,0,23569.27,0.0
GNAF-GANSW717620126,0,19119.26,0.0
GNAF-GANSW717620127,0,24801.76,0.0
GNAF-GANSW717620129,0,89229.66,0.0
GNAF-GANSW717972909,0,40048.28,0.0
GNAF-GANSW716500347,0,47048.51,0.0
GNAF-GANSW716500350,0,22880.65,0.0
GNAF-GANSW716500352,0,32675.78,0.0
GNAF-GANSW716499966,0,39261.95,0.0
GNAF-GANSW718429694,0,54290.18,0.0
GNAF-GANSW705230553,0,23428.25,0.0
GNAF-GANSW705219266,0,29334.48,0.0
GNAF-GANSW705226147,0,124786.35,0.0
GNAF-GANSW705229514,0,39791.08,0.0
GNAF-GANSW718091422,0,50747.17,0.0
GNAF-GANSW716493835,0,42371.5,0.0
GNAF-GANSW716493829,0,35972.62,0.0
GNAF-GANSW716493807,0,46279.0,0.0
GNAF-GANSW716501298,0,30369.59,0.0
GNAF-GANSW717908237,0,42261.33,0.0
GNAF-GANSW708016423,0,33511.7,0.0
GNAF-GANSW709059563,0,44939.69,0.0
GNAF-GANSW708000556,0,39016.6,0.0
GNAF-GANSW708012625,0,44728.93,0.0
GNAF-GANSW718054519,0,35281.37,0.0
GNAF-GANSW717860922,0,46111.69,0.0
GNAF-GANSW705216026,0,278034.79,0.0
GNAF-GANSW719895702,0,47301.9,0.0
GNAF-GANSW705213318,0,36402.66,0.0
GNAF-GANSW705214470,0,42686.97,0.0
GNAF-GANSW705219379,0,40970.97,0.0
GNAF-GANSW705228825,0,81395.68,0.0
GNAF-GANSW705250612,0,31969.75,0.0
GNAF-GANSW705219313,0,130491.35,0.0
GNAF-GANSW716390939,0,52270.97,0.0
GNAF-GANSW720168273,0,38528.13,0.0
GNAF-GANSW717280484,0,45715.42,0.0
GNAF-GANSW705229516,0,50378.77,0.0
GNAF-GANSW705219374,0,32137.21,0.0
GNAF-GANSW705219428,0,43349.56,0.0
GNAF-GANSW717280529,0,19824.74,0.0
GNAF-GANSW718050340,0,53999.83,0.0
GNAF-GANSW705219262,0,37133.03,0.0
GNAF-GANSW705225240,0,41319.1,0.0
GNAF-GANSW705216722,0,39469.34,0.0
GNAF-GANSW705228790,0,43042.96,0.0
GNAF-GANSW705229895,0,50924.71,0.0
GNAF-GANSW705230979,0,37137.72,0.0
GNAF-GANSW705250616,0,45809.77,0.0
GNAF-GANSW705221984,0,26013.1,0.0
GNAF-GANSW705228816,0,23068.55,0.0
GNAF-GANSW705215939,0,33391.03,0.0
GNAF-GANSW705213365,0,63953.96,0.0
GNAF-GANSW705226142,0,69186.9,0.0
GNAF-GANSW705219271,0,37035.41,0.0
GNAF-GANSW705233595,0,44212.22,0.0
GNAF-GANSW705219967,0,47647.77,0.0
GNAF-GANSW705250583,0,26430.91,0.0
GNAF-GANSW719392039,0,38703.64,0.0
GNAF-GANSW717029689,0,40647.83,0.0
GNAF-GANSW705950975,0,32851.93,0.0
GNAF-GANSW709831658,0,27240.14,0.0
GNAF-GANSW709825170,0,39483.79,0.0
GNAF-GANSW717094586,0,39110.92,0.0
GNAF-GANSW717094587,0,33447.76,0.0
GNAF-GANSW708017131,0,42058.78,0.0
GNAF-GANSW708008320,0,35813.77,0.0
GNAF-GANSW717094579,0,39425.19,0.0
GNAF-GANSW721622015,0,58042.64,0.0
GNAF-GANSW717214070,0,27143.34,0.0
GNAF-GANSW716498395,0,22557.76,0.0
GNAF-GANSW716427484,0,65814.74,0.0
GNAF-GANSW710133369,0,32172.85,0.0
GNAF-GANSW716501801,0,46195.97,0.0
GNAF-GANSW710180603,0,37312.29,0.0
GNAF-GANSW721626657,0,27583.95,0.0
GNAF-GANSW717013311,0,31967.47,0.0
GNAF-GANSW721803999,0,57681.78,0.0
GNAF-GANSW712285177,0,42430.32,0.0
GNAF-GANSW712296116,0,24511.2,0.0
GNAF-GANSW704642135,0,33808.41,0.0
GNAF-GANSW717095495,0,56897.12,0.0
GNAF-GANSW709845879,0,26705.75,0.0
GNAF-GANSW715605797,0,1531965.8,0.0
GNAF-GANSW705960932,0,28717.65,0.0
GNAF-GANSW705547077,0,29884.95,0.0
GNAF-GANSW712299112,0,17467.07,0.0
GNAF-GANSW705214471,0,46293.35,0.0
GNAF-GANSW717012558,0,54401.71,0.0
GNAF-GANSW718919496,0,36759.39,0.0
GNAF-GANSW721176921,0,55190.34,0.0
GNAF-GANSW705236231,0,35875.58,0.0
GNAF-GANSW717932328,0,56192.48,0.0
GNAF-GANSW717932326,0,57323.2,0.0
GNAF-GANSW717932327,0,69342.83,0.0
GNAF-GANSW717689220,0,33315.2,0.0
GNAF-GANSW718275829,0,33516.64,0.0
GNAF-GANSW705226141,0,27780.41,0.0
GNAF-GANSW709540289,0,26946.81,0.0
GNAF-GANSW704658623,0,58007.66,0.0
GNAF-GANSW718275832,0,38125.5,0.0
GNAF-GANSW704655412,0,39432.78,0.0
GNAF-GANSW704653804,0,24098.55,0.0
GNAF-GANSW704655403,0,38538.47,0.0
GNAF-GANSW704653826,0,32730.78,0.0
GNAF-GANSW704636218,0,31203.96,0.0
GNAF-GANSW712292074,0,25287.51,0.0
GNAF-GANSW716630722,0,40567.61,0.0
GNAF-GANSW719489824,0,70620.55,0.0
GNAF-GANSW717105288,0,48794.08,0.0
GNAF-GANSW719472291,0,79363.41,0.0
GNAF-GANSW704800194,0,54833.44,0.0
GNAF-GANSW704648083,0,59848.57,0.0
GNAF-GANSW717594383,0,24182.22,0.0
GNAF-GANSW717594388,0,32035.66,0.0
GNAF-GANSW718086152,0,31043.19,0.0
GNAF-GANSW712279930,0,27393.85,0.0
GNAF-GANSW704642554,0,40600.63,0.0
GNAF-GANSW716389099,0,65771.08,0.0
GNAF-GANSW709551243,0,31424.24,0.0
GNAF-GANSW704648048,0,39461.5,0.0
GNAF-GANSW717594381,0,24103.77,0.0
GNAF-GANSW704661317,0,26413.93,0.0
GNAF-GANSW704642628,0,31732.7,0.0
GNAF-GANSW704636395,0,49311.98,0.0
GNAF-GANSW704653403,0,37048.3,0.0
GNAF-GANSW704653402,0,59962.26,0.0
GNAF-GANSW716430753,0,31366.49,0.0
GNAF-GANSW712275710,0,24094.38,0.0
GNAF-GANSW712276725,0,38061.43,0.0
GNAF-GANSW712265541,0,30136.73,0.0
GNAF-GANSW712279929,0,21819.83,0.0
GNAF-GANSW712268911,0,22900.11,0.0
GNAF-GANSW712295657,0,54453.76,0.0
GNAF-GANSW712268912,0,18161.11,0.0
GNAF-GANSW712269214,0,17402.88,0.0
GNAF-GANSW713130840,0,18786.2,0.0
GNAF-GANSW704656009,0,38688.78,0.0
GNAF-GANSW704649889,0,49328.74,0.0
GNAF-GANSW718086158,0,42829.36,0.0
GNAF-GANSW712292084,0,15631.45,0.0
GNAF-GANSW718091872,0,26976.39,0.0
GNAF-GANSW705230971,0,47391.07,0.0
GNAF-GANSW717111708,0,26152.03,0.0
GNAF-GANSW704790580,0,86754.4,0.0
GNAF-GANSW704793283,0,78772.41,0.0
GNAF-GANSW704807699,0,46798.12,0.0
GNAF-GANSW704799071,0,56500.33,0.0
GNAF-GANSW704802414,0,70184.61,0.0
GNAF-GANSW704807698,0,67673.29,0.0
GNAF-GANSW718919509,0,23178.83,0.0
GNAF-GANSW718919510,0,56547.43,0.0
GNAF-GANSW718919507,0,48921.07,0.0
GNAF-GANSW718919504,0,27851.73,0.0
GNAF-GANSW718919526,0,51244.58,0.0
GNAF-GANSW708275647,0,39790.77,0.0
GNAF-GANSW704653364,0,29006.79,0.0
GNAF-GANSW704645361,0,45856.35,0.0
GNAF-GANSW705940710,0,27893.64,0.0
GNAF-GANSW709835595,0,28100.93,0.0
GNAF-GANSW716465362,0,31048.56,0.0
GNAF-GANSW716501759,0,48841.71,0.0
GNAF-GANSW705531200,0,40016.4,0.0
GNAF-GANSW705522781,0,29650.96,0.0
GNAF-GANSW717102643,0,48041.71,0.0
GNAF-GANSW705531222,0,40885.47,0.0
GNAF-GANSW705531201,0,31385.3,0.0
GNAF-GANSW705537114,0,46707.51,0.0
GNAF-GANSW705537064,0,29162.91,0.0
GNAF-GANSW705550119,0,45623.27,0.0
GNAF-GANSW705530163,0,42136.48,0.0
GNAF-GANSW718051395,0,39601.4,0.0
GNAF-GANSW718051397,0,43330.44,0.0
GNAF-GANSW718051398,0,47785.81,0.0
GNAF-GANSW720421113,0,43070.74,0.0
GNAF-GANSW709072438,0,31355.43,0.0
GNAF-GANSW704650524,0,34118.56,0.0
GNAF-GANSW704636480,0,38462.23,0.0
GNAF-GANSW708003460,0,33693.79,0.0
GNAF-GANSW707990000,0,33677.54,0.0
GNAF-GANSW720681313,0,72767.55,0.0
GNAF-GANSW712286020,0,26452.59,0.0
GNAF-GANSW709536349,0,36674.31,0.0
GNAF-GANSW712299111,0,16116.92,0.0
GNAF-GANSW717011993,0,16382.25,0.0
GNAF-GANSW705233677,0,32569.36,0.0
GNAF-GANSW705226233,0,33111.63,0.0
GNAF-GANSW704653831,0,32423.66,0.0
GNAF-GANSW710176833,0,33700.72,0.0
GNAF-GANSW710166696,0,35230.4,0.0
GNAF-GANSW710182718,0,35239.2,0.0
GNAF-GANSW710182687,0,51720.06,0.0
GNAF-GANSW716835450,0,125182.7,0.0
GNAF-GANSW705920534,0,35370.04,0.0
GNAF-GANSW708389334,0,34998.37,0.0
GNAF-GANSW708390109,0,32047.56,0.0
GNAF-GANSW704643688,0,46624.44,0.0
GNAF-GANSW710180618,0,24768.89,0.0
GNAF-GANSW710180061,0,30167.21,0.0
GNAF-GANSW705930874,0,35095.39,0.0
GNAF-GANSW712256478,0,46327.57,0.0
GNAF-GANSW708389396,0,39955.35,0.0
GNAF-GANSW708390106,0,39547.97,0.0
GNAF-GANSW705940734,0,57638.57,0.0
GNAF-GANSW710173920,0,29551.92,0.0
GNAF-GANSW710180612,0,39258.66,0.0
GNAF-GANSW710180605,0,66708.14,0.0
GNAF-GANSW712256479,0,32333.03,0.0
GNAF-GANSW710152869,0,34627.65,0.0
GNAF-GANSW708378539,0,41027.48,0.0
GNAF-GANSW705927211,0,37257.25,0.0
GNAF-GANSW710163449,0,127548.83,0.0
GNAF-GANSW710163433,0,31454.54,0.0
GNAF-GANSW705944317,0,43484.55,0.0
GNAF-GANSW705916966,0,41725.4,0.0
GNAF-GANSW705968440,0,28571.86,0.0
GNAF-GANSW712256480,0,41109.21,0.0
GNAF-GANSW716501803,0,57288.11,0.0
GNAF-GANSW705950980,0,46127.94,0.0
GNAF-GANSW705961310,0,41116.55,0.0
GNAF-GANSW708390105,0,36040.05,0.0
GNAF-GANSW705928322,0,47618.57,0.0
GNAF-GANSW718042549,0,31699.26,0.0
GNAF-GANSW704770438,0,65489.42,0.0
GNAF-GANSW719193399,0,55347.83,0.0
GNAF-GANSW717029592,0,41300.57,0.0
GNAF-GANSW717029784,0,29328.91,0.0
GNAF-GANSW719288191,0,53260.73,0.0
GNAF-GANSW717012562,0,111341.87,0.0
GNAF-GANSW716737762,0,38154.97,0.0
GNAF-GANSW718028959,0,152794.81,0.0
GNAF-GANSW705236494,0,40544.84,0.0
GNAF-GANSW705231351,0,137816.66,0.0
GNAF-GANSW717024481,0,59009.8,0.0
GNAF-GANSW704642553,0,37255.1,0.0
GNAF-GANSW705968457,0,38975.19,0.0
GNAF-GANSW716407881,0,28710.07,0.0
GNAF-GANSW718501508,0,37867.65,0.0
GNAF-GANSW718051622,0,92195.54,0.0
GNAF-GANSW705934300,0,44370.23,0.0
GNAF-GANSW705920800,0,18827.14,0.0
GNAF-GANSW705968460,0,50134.49,0.0
GNAF-GANSW705944716,0,33438.85,0.0
GNAF-GANSW705927188,0,27295.27,0.0
GNAF-GANSW718051636,0,139542.97,0.0
GNAF-GANSW716594633,0,48943.36,0.0
GNAF-GANSW716594635,0,45622.6,0.0
GNAF-GANSW704787326,0,59073.21,0.0
GNAF-GANSW704801709,0,68126.1,0.0
GNAF-GANSW704793284,0,20980.69,0.0
GNAF-GANSW718051655,0,122072.8,0.0
GNAF-GANSW717095499,0,32732.12,0.0
GNAF-GANSW718504684,0,32524.34,0.0
GNAF-GANSW705225299,0,39518.25,0.0
GNAF-GANSW707532564,0,54697.21,0.0
GNAF-GANSW718919422,0,40322.32,0.0
GNAF-GANSW712269327,0,53632.17,0.0
GNAF-GANSW710163296,0,40952.53,0.0
GNAF-GANSW708379545,0,33623.35,0.0
GNAF-GANSW705921194,0,42207.3,0.0
GNAF-GANSW705927210,0,46176.13,0.0
GNAF-GANSW710177063,0,48260.67,0.0
GNAF-GANSW705944673,0,35117.7,0.0
GNAF-GANSW716492015,0,33927.19,0.0
GNAF-GANSW705938490,0,38393.05,0.0
GNAF-GANSW705927240,0,57636.77,0.0
GNAF-GANSW710166130,0,33447.96,0.0
GNAF-GANSW705968516,0,47790.83,0.0
GNAF-GANSW705968501,0,62039.04,0.0
GNAF-GANSW716731948,0,32429.74,0.0
GNAF-GANSW716731806,0,73309.03,0.0
GNAF-GANSW705940715,0,30771.44,0.0
GNAF-GANSW705927229,0,33408.28,0.0
GNAF-GANSW716743267,0,37936.0,0.0
GNAF-GANSW705940693,0,37213.1,0.0
GNAF-GANSW705950978,0,30792.64,0.0
GNAF-GANSW716498196,0,32464.14,0.0
GNAF-GANSW710152513,0,34330.43,0.0
GNAF-GANSW716501818,0,41271.5,0.0
GNAF-GANSW716500339,0,32586.03,0.0
GNAF-GANSW710170740,0,29979.8,0.0
GNAF-GANSW705921144,0,41811.81,0.0
GNAF-GANSW705941760,0,44809.02,0.0
GNAF-GANSW716500345,0,35057.34,0.0
GNAF-GANSW716501804,0,26167.74,0.0
GNAF-GANSW705927228,0,40406.3,0.0
GNAF-GANSW716501796,0,49359.26,0.0
GNAF-GANSW716501793,0,82051.2,0.0
GNAF-GANSW716744351,0,44242.71,0.0
GNAF-GANSW716746066,0,44466.43,0.0
GNAF-GANSW716746060,0,26089.52,0.0
GNAF-GANSW716301720,0,38728.52,0.0
GNAF-GANSW716301722,0,41173.74,0.0
GNAF-GANSW716744863,0,46830.26,0.0
GNAF-GANSW705960930,0,31257.46,0.0
GNAF-GANSW705940698,0,60906.28,0.0
GNAF-GANSW715841228,0,41375.15,0.0
GNAF-GANSW705944320,0,36772.53,0.0
GNAF-GANSW708389394,0,47965.58,0.0
GNAF-GANSW716727144,0,33598.34,0.0
GNAF-GANSW717050876,0,51400.87,0.0
GNAF-GANSW716500356,0,39828.79,0.0
GNAF-GANSW716500342,0,43417.11,0.0
GNAF-GANSW705916964,0,46996.98,0.0
GNAF-GANSW716301681,0,61216.84,0.0
GNAF-GANSW712315530,0,33975.31,0.0
GNAF-GANSW705952012,0,57967.72,0.0
GNAF-GANSW716501817,0,45445.07,0.0
GNAF-GANSW705968500,0,47307.48,0.0
GNAF-GANSW716495365,0,27949.37,0.0
GNAF-GANSW710139876,0,43055.17,0.0
GNAF-GANSW716495371,0,30825.01,0.0
GNAF-GANSW716489637,0,33520.43,0.0
GNAF-GANSW716500348,0,49364.41,0.0
GNAF-GANSW705968442,0,50739.77,0.0
GNAF-GANSW716493819,0,44821.89,0.0
GNAF-GANSW716493824,0,30908.77,0.0
GNAF-GANSW716500355,0,50580.2,0.0
GNAF-GANSW716500357,0,47113.39,0.0
GNAF-GANSW716495357,0,41928.57,0.0
GNAF-GANSW716490484,0,30304.75,0.0
GNAF-GANSW705920842,0,52509.67,0.0
GNAF-GANSW710169262,0,35091.63,0.0
GNAF-GANSW708018096,0,56133.02,0.0
GNAF-GANSW705233607,0,73120.48,0.0
GNAF-GANSW704803508,0,56820.14,0.0
GNAF-GANSW704799068,0,69622.67,0.0
GNAF-GANSW704783628,0,75182.77,0.0
GNAF-GANSW716474274,0,27403.97,0.0
GNAF-GANSW704801760,0,69391.19,0.0
GNAF-GANSW704800199,0,59521.77,0.0
GNAF-GANSW712292073,0,23282.07,0.0
GNAF-GANSW717092472,0,38035.6,0.0
GNAF-GANSW717620128,0,19154.15,0.0
GNAF-GANSW716836500,0,43353.4,0.0
GNAF-GANSW716841561,0,86182.29,0.0
GNAF-GANSW705530170,0,49187.06,0.0
GNAF-GANSW705540122,0,32345.37,0.0
GNAF-GANSW705535311,0,32166.64,0.0
GNAF-GANSW705547074,0,24434.6,0.0
GNAF-GANSW705547071,0,55128.3,0.0
GNAF-GANSW709851564,0,62232.23,0.0
GNAF-GANSW709845616,0,34296.19,0.0
GNAF-GANSW705930701,0,52435.56,0.0
GNAF-GANSW705954617,0,36134.36,0.0
GNAF-GANSW705938514,0,47035.37,0.0
GNAF-GANSW705944644,0,46646.2,0.0
GNAF-GANSW705921145,0,33134.72,0.0
GNAF-GANSW705944648,0,32003.02,0.0
GNAF-GANSW705927212,0,34280.31,0.0
GNAF-GANSW705968469,0,50725.93,0.0
GNAF-GANSW719351366,0,404941.47,0.0
GNAF-GANSW705961270,0,51139.87,0.0
GNAF-GANSW705954600,0,51661.85,0.0
GNAF-GANSW705944658,0,35097.85,0.0
GNAF-GANSW705920524,0,32657.44,0.0
GNAF-GANSW705952015,0,23572.81,0.0
GNAF-GANSW705968456,0,48279.13,0.0
GNAF-GANSW705927241,0,44926.31,0.0
GNAF-GANSW705968438,0,43413.11,0.0
GNAF-GANSW705930870,0,40792.03,0.0
GNAF-GANSW705921187,0,95218.8,0.0
GNAF-GANSW705938487,0,40555.06,0.0
GNAF-GANSW705961287,0,38112.01,0.0
GNAF-GANSW705941758,0,52271.29,0.0
GNAF-GANSW717895647,0,27607.88,0.0
GNAF-GANSW705226168,0,27118.69,0.0
GNAF-GANSW705920541,0,35078.29,0.0
GNAF-GANSW716495355,0,32095.42,0.0
GNAF-GANSW705230323,0,51009.03,0.0
GNAF-GANSW705244734,0,27871.79,0.0
GNAF-GANSW710182818,0,30595.43,0.0
GNAF-GANSW704653874,0,52486.7,0.0
GNAF-GANSW709845885,0,39925.12,0.0
GNAF-GANSW716995860,0,46862.27,0.0
GNAF-GANSW712293292,0,31611.84,0.0
GNAF-GANSW712278540,0,43312.07,0.0
GNAF-GANSW708007285,0,51147.25,0.0
GNAF-GANSW705934318,0,51564.44,0.0
GNAF-GANSW718050338,0,57294.99,0.0
GNAF-GANSW716995862,0,47480.78,0.0
GNAF-GANSW712258930,0,47887.8,0.0
GNAF-GANSW716836619,0,37120.53,0.0
GNAF-GANSW712278544,0,41014.3,0.0
GNAF-GANSW705236976,0,55184.27,0.0
GNAF-GANSW709803624,0,34048.57,0.0
GNAF-GANSW716501795,0,34373.18,0.0
GNAF-GANSW719190039,0,51543.21,0.0
GNAF-GANSW718766165,0,56348.51,0.0
GNAF-GANSW712258929,0,51400.39,0.0
GNAF-GANSW719390103,0,47232.53,0.0
GNAF-GANSW707999712,0,33345.58,0.0
GNAF-GANSW717908235,0,47006.37,0.0
GNAF-GANSW709845887,0,33662.18,0.0
GNAF-GANSW709838541,0,23826.07,0.0
GNAF-GANSW715986790,0,21198.13,0.0
GNAF-GANSW715986792,0,24075.38,0.0
GNAF-GANSW717792527,0,32926.0,0.0
GNAF-GANSW719948717,0,16954.12,0.0
GNAF-GANSW705236279,0,38943.43,0.0
GNAF-GANSW717110664,0,34943.69,0.0
GNAF-GANSW717110665,0,32763.2,0.0
GNAF-GANSW705247359,0,36756.51,0.0
GNAF-GANSW716732656,0,37085.27,0.0
GNAF-GANSW705230863,0,21367.22,0.0
GNAF-GANSW705230312,0,28489.33,0.0
GNAF-GANSW705213335,0,50535.57,0.0
GNAF-GANSW717021162,0,90468.69,0.0
GNAF-GANSW712286023,0,166155.46,0.0
GNAF-GANSW718061995,0,17221.06,0.0
GNAF-GANSW717110668,0,52294.58,0.0
GNAF-GANSW717110669,0,66528.98,0.0
GNAF-GANSW717110666,0,49855.43,0.0
GNAF-GANSW719387499,0,42689.78,0.0
GNAF-GANSW720098261,0,34406.04,0.0
GNAF-GANSW705960948,0,45274.01,0.0
GNAF-GANSW705916899,0,48924.09,0.0
GNAF-GANSW705954614,0,34544.35,0.0
GNAF-GANSW705934416,0,44201.25,0.0
GNAF-GANSW705960921,0,38226.81,0.0
GNAF-GANSW705964860,0,60935.68,0.0
GNAF-GANSW705228797,0,72606.56,0.0
GNAF-GANSW705228821,0,41226.57,0.0
GNAF-GANSW705248019,0,188683.55,0.0
GNAF-GANSW705964858,0,27676.15,0.0
GNAF-GANSW705216042,0,39851.7,0.0
GNAF-GANSW715636380,0,21070.44,0.0
GNAF-GANSW721175274,0,26284.92,0.0
GNAF-GANSW717014013,0,41946.86,0.0
GNAF-GANSW717620118,0,26160.83,0.0
GNAF-GANSW717620119,0,19569.95,0.0
GNAF-GANSW717620120,0,22312.55,0.0
GNAF-GANSW718047672,0,37883.17,0.0
GNAF-GANSW705917242,0,35681.42,0.0
GNAF-GANSW704655952,0,62697.62,0.0
GNAF-GANSW717280514,0,39746.69,0.0
GNAF-GANSW709609042,0,73491.13,0.0
GNAF-GANSW716405644,0,39380.31,0.0
GNAF-GANSW705221562,0,38594.29,0.0
GNAF-GANSW705219378,0,54798.84,0.0
GNAF-GANSW705221939,0,39338.27,0.0
GNAF-GANSW705221561,0,37088.86,0.0
GNAF-GANSW705215921,0,97434.65,0.0
GNAF-GANSW718506927,0,11533.56,0.0
GNAF-GANSW718506928,0,12311.54,0.0
GNAF-GANSW717028362,0,35750.63,0.0
GNAF-GANSW705233587,0,50784.83,0.0
GNAF-GANSW705244715,0,47342.6,0.0
GNAF-GANSW717028374,0,26424.06,0.0
GNAF-GANSW705233605,0,48482.8,0.0
GNAF-GANSW705217358,0,45504.32,0.0
GNAF-GANSW705225289,0,40117.29,0.0
GNAF-GANSW716417778,0,33541.59,0.0
GNAF-GANSW716495476,0,25634.29,0.0
GNAF-GANSW705221983,0,35223.71,0.0
GNAF-GANSW705219261,0,27629.94,0.0
GNAF-GANSW705221961,0,82978.24,0.0
GNAF-GANSW705229675,0,168638.64,0.0
GNAF-GANSW705215981,0,31197.57,0.0
GNAF-GANSW710155991,0,36127.41,0.0
GNAF-GANSW712295615,0,24456.72,0.0
GNAF-GANSW717346943,0,34062.01,0.0
GNAF-GANSW717462435,0,24241.55,0.0
GNAF-GANSW705216725,0,39702.74,0.0
GNAF-GANSW717461067,0,39296.59,0.0
GNAF-GANSW718275137,0,57751.98,0.0
GNAF-GANSW718275138,0,36740.05,0.0
GNAF-GANSW718275134,0,45931.14,0.0
GNAF-GANSW704800200,0,54470.43,0.0
GNAF-GANSW712288848,0,39334.32,0.0
GNAF-GANSW718275111,0,46988.73,0.0
GNAF-GANSW717470758,0,37991.97,0.0
GNAF-GANSW716488873,0,58601.59,0.0
GNAF-GANSW705927236,0,24600.15,0.0
GNAF-GANSW719392412,0,35859.53,0.0
GNAF-GANSW715986800,0,19199.79,0.0
GNAF-GANSW710180602,0,42137.43,0.0
GNAF-GANSW710182685,0,36445.29,0.0
GNAF-GANSW710173922,0,71584.18,0.0
GNAF-GANSW705920817,0,21656.15,0.0
GNAF-GANSW721804225,0,28980.02,0.0
GNAF-GANSW716813284,0,53447.9,0.0
GNAF-GANSW705247364,0,44406.96,0.0
GNAF-GANSW705219268,0,21864.28,0.0
GNAF-GANSW705236233,0,34774.89,0.0
GNAF-GANSW705231354,0,26288.71,0.0
GNAF-GANSW705214454,0,28462.79,0.0
GNAF-GANSW705227230,0,38239.51,0.0
GNAF-GANSW705227226,0,24469.96,0.0
GNAF-GANSW705219286,0,36751.68,0.0
GNAF-GANSW705219280,0,40542.01,0.0
GNAF-GANSW705221953,0,38589.98,0.0
GNAF-GANSW717280543,0,29486.21,0.0
GNAF-GANSW717280544,0,23316.35,0.0
GNAF-GANSW705214505,0,61396.2,0.0
GNAF-GANSW705228829,0,46318.3,0.0
GNAF-GANSW704653405,0,26516.16,0.0
GNAF-GANSW704652758,0,37682.04,0.0
GNAF-GANSW704653367,0,25412.66,0.0
GNAF-GANSW704656470,0,39619.39,0.0
GNAF-GANSW705230289,0,39857.35,0.0
GNAF-GANSW705230329,0,34419.97,0.0
GNAF-GANSW705221560,0,25653.04,0.0
GNAF-GANSW705247360,0,33164.69,0.0
GNAF-GANSW705213382,0,43526.38,0.0
GNAF-GANSW704649371,0,44744.35,0.0
GNAF-GANSW705221947,0,98610.89,0.0
GNAF-GANSW705230864,0,28578.49,0.0
GNAF-GANSW705228780,0,27553.89,0.0
GNAF-GANSW705236934,0,24228.26,0.0
GNAF-GANSW705221955,0,26720.27,0.0
GNAF-GANSW705213431,0,33145.68,0.0
GNAF-GANSW704784063,0,57966.02,0.0
GNAF-GANSW704801705,0,65399.41,0.0
GNAF-GANSW718055647,0,29632.56,0.0
GNAF-GANSW717280518,0,33789.75,0.0
GNAF-GANSW717280520,0,33790.06,0.0
GNAF-GANSW705228788,0,28607.13,0.0
GNAF-GANSW705213389,0,55249.37,0.0
GNAF-GANSW705230978,0,59440.61,0.0
GNAF-GANSW718061523,0,20304.87,0.0
GNAF-GANSW720808858,0,28097.15,0.0
GNAF-GANSW718051646,0,118676.94,0.0
GNAF-GANSW718051685,0,96357.79,0.0
GNAF-GANSW718051632,0,101828.43,0.0
GNAF-GANSW718051667,0,98211.31,0.0
